sido,city,gu,dong,apt,supply_year,supply_month,households,pyeong_info,brand
서울특별시,서울특별시,송파구,신천동,잠실 르엘,2026,2026-01,216,일반/국평형,잠실미성크로바아파트 주택재건축정비사업조합
경기도,남양주시,남양주시 전체,화도읍,마석역 극동스타클래스 더퍼스트,2026,2026-01,138,일반/국평형,한국투자부동산신탁 주식회사
경기도,광명시,광명시 전체,소하동,광명 소하 신원아침도시2,2026,2026-01,82,일반/국평형,소하동2구역가로주택정비사업조합
광주광역시,광주광역시,광산구,쌍암동,벨루미체 첨단,2026,2026-01,57,일반/국평형,코리아신탁(주)
경기도,남양주시,남양주시 전체,별내5로,남양주 별내리슈빌아파트 분양전환 후 잔여세대,2026,2026-01,34,일반/국평형,공무원연금공단
대전광역시,대전광역시,서구,탄방동,둔산 자이 아이파크(보류지),2026,2026-01,18,일반/국평형,숭어리샘주택재건축정비사업조합
강원특별자치도,강릉시,강릉시 전체,명륜로,강릉역 경남아너스빌 더 센트로(조합원 취소분),2026,2026-01,16,일반/국평형,강릉교동센트럴파크지역주택조합
대전광역시,대전광역시,서구,탄방동,둔산 자이 아이파크,2026,2026-01,12,일반/국평형,숭어리샘주택재건축정비사업조합
대구광역시,대구광역시,달서구,두류동,두류센트레빌 더 파크(조합원 취소분)(2회차),2026,2026-01,1,일반/국평형,두류야외음악당지역주택조합
전라남도,광양시,광양시 전체,광양읍,광양 푸르지오 센터파크,2025,2025-12,992,일반/국평형,우리자산신탁 주식회사
경상남도,김해시,김해시 전체,주촌면,e편한세상 주촌 더프리미어,2025,2025-12,992,일반/국평형,주식회사 하나자산신탁
강원도,원주시,원주시 전체,반곡동,원주 롯데캐슬 시그니처,2025,2025-12,922,일반/국평형,우리자산신탁 주식회사
경기도,광명시,광명시 전체,광명1동,광명자이더샵포레나,2025,2025-12,809,일반/국평형,광명제1알구역주택재개발정비사업조합
전라북도,익산시,익산시 전체,부송4,익산 부송 데시앙 민간참여형 공공분양주택,2025,2025-12,745,일반/국평형,전북개발공사
경상북도,경산시,경산시 전체,압량읍,경산 2차 아이파크,2025,2025-12,745,일반/국평형,한국투자부동산신탁 주식회사
전라북도,정읍시,정읍시 전체,농소동,정읍 푸르지오 더 퍼스트,2025,2025-12,707,일반/국평형,코리아신탁(주)
부산광역시,부산광역시,강서구,화전동,명지화전 우방아이유쉘 우선분양전환 후 잔여세대(2차),2025,2025-12,658,일반/국평형,에스엠하이플러스(주)
경기도,성남시,수정구,복정동,성남복정1 A1블록 공공분양주택(본청약),2025,2025-12,615,일반/국평형,한국토지주택공사 서울지역본부
서울특별시,서울특별시,송파구,신천동,잠실 래미안아이파크,2025,2025-12,589,일반/국평형,잠실진주아파트 주택재건축정비사업조합
대전광역시,대전광역시,유성구,원신흥동,갑천2 트리풀시티 엘리프(국민주택),2025,2025-12,474,일반/국평형,대전도시공사
대전광역시,대전광역시,유성구,원신흥동,갑천2 트리풀시티 엘리프(민영주택),2025,2025-12,462,일반/국평형,대전도시공사
경기도,양주시,양주시 전체,회정동,양주 덕정역 한라비발디 퍼스티어,2025,2025-12,427,일반/국평형,(주)무궁화신탁
경기도,의정부시,의정부시 전체,금오동,힐스테이트 금오 더퍼스트,2025,2025-12,408,일반/국평형,금오생활권1구역주택재개발정비사업조합
울산광역시,울산광역시,남구,신정동,문수로 금호어울림 더 퍼스트,2025,2025-12,402,일반/국평형,주식회사 에이스타
경기도,부천시,부천시 전체,원종동,부천원종 B2블록 신혼희망타운(공공분양)(본청약),2025,2025-12,394,일반/국평형,한국토지주택공사 인천지역본부
강원도,원주시,원주시 전체,태장동,원주태장 이에스아뜨리움 A-2블록 (사전청약),2025,2025-12,350,일반/국평형,(주)이에스종합건설
전라남도,화순군,화순군 전체,화순읍,화순센텀 모아엘가 트레뷰,2025,2025-12,341,일반/국평형,(주)모성기업
울산광역시,울산광역시,남구,신정동,빌리브 리버런트,2025,2025-12,311,일반/국평형,신한자산신탁 주식회사
전라북도,군산시,군산시 전체,지곡동,군산 지곡 한라비발디 2차 은파레이크뷰,2025,2025-12,291,일반/국평형,교보자산신탁(주)
경기도,성남시,수정구,복정동,성남복정1 A2블록 신혼희망타운(공공분양) (본청약),2025,2025-12,258,일반/국평형,한국토지주택공사 서울지역본부
경기도,성남시,수정구,복정동,성남복정1 A3블록 신혼희망타운(공공분양) (본청약),2025,2025-12,210,일반/국평형,한국토지주택공사 서울지역본부
충청북도,영동군,영동군 전체,영동읍,영동 코아루 리더스원,2025,2025-12,200,일반/국평형,(주)한국토지신탁
서울특별시,서울특별시,강동구,천호동,더샵 강동센트럴시티,2025,2025-12,168,일반/국평형,천호4촉진구역 도시환경정비사업조합
대구광역시,대구광역시,중구,남산동,반월당역 반도유보라,2025,2025-12,147,일반/국평형,(주)반도건설
제주특별자치도,제주시,제주시 전체,도련일동,영도갤럭시타운 도련2차,2025,2025-12,113,일반/국평형,주식회사 영도갤럭시
충청남도,천안시,동남구,풍세로,천안 용곡 두산위브,2025,2025-12,48,일반/국평형,용곡두산위브지역주택조합
경기도,부천시,소사구,심곡로10번길,엠타워 디루체,2025,2025-12,32,일반/국평형,코리아신탁(주)
경상북도,울진군,울진군 전체,후포면,마린시티,2025,2025-12,30,일반/국평형,대양주택건설
경상남도,김해시,김해시 전체,장유로,김해율하 더스카이시티 제니스앤프라우(조합원취소분),2025,2025-12,27,일반/국평형,율하이엘지역주택조합
전북특별자치도,완주군,완주군 전체,이서면,전주·완주 혁신도시 에코르 2단지 공가세대 일반공급,2025,2025-12,27,일반/국평형,전북개발공사
경기도,부천시,부천시 전체,원종동,부천원종 B2블록 신혼희망타운(공공분양) 추가입주자,2025,2025-12,24,일반/국평형,한국토지주택공사 인천지역본부
경기도,오산시,오산시 전체,경기대로,힐스테이트 오산 더퍼스트(조합원 자격상실 및 제명세대),2025,2025-12,17,일반/국평형,오산시현대지역주택조합
부천시,원종동,원종동 전체,일원,부천원종 B2블록 신혼희망타운(공공분양) 추가입주자 모집,2025,2025-12,10,일반/국평형,한국토지주택공사 인천지역본부
경기도,성남시,수정구,복정동,성남복정1 A2블록 신혼희망타운(공공분양) 잔여세대 입주자모집,2025,2025-12,1,일반/국평형,한국토지주택공사 서울지역본부
충청북도,음성군,음성군 전체,금왕읍,음성자이 센트럴시티,2025,2025-11,1505,일반/국평형,주식회사 하나자산신탁
충청남도,홍성군,홍성군 전체,홍북읍,충남내포신도시 디에트르 에듀시티,2025,2025-11,1474,일반/국평형,대방이엔씨 주식회사
서울특별시,서울특별시,동대문구,이문동,이문 아이파크 자이,2025,2025-11,1467,일반/국평형,이문3재정비촉진구역 주택재개발정비사업조합
경기도,오산시,오산시 전체,탑동,오산세교 우미 린 센트럴시티(A-14블록)(본청약),2025,2025-11,1136,일반/국평형,우미건설(주)
인천광역시,인천광역시,서구,불로동,검단신도시 금강펜테리움 3차 센트럴파크,2025,2025-11,1049,일반/국평형,(주)금강주택
충청북도,음성군,음성군 전체,대소면,음성 우미린 풀하우스,2025,2025-11,1019,일반/국평형,"에스아이개발(주),(주)청파건설,(주)첨단건설"
경기도,평택시,평택시 전체,현덕면,포레나 평택화양,2025,2025-11,995,일반/국평형,한국투자부동산신탁 주식회사
전라남도,광양시,광양시 전체,마동,더샵 광양라크포엠,2025,2025-11,920,일반/국평형,교보자산신탁(주)
부산광역시,부산광역시,부산진구,당감동,서면4차 봄여름가을겨울,2025,2025-11,607,일반/국평형,수삼건설 주식회사
서울특별시,서울특별시,중랑구,중화동,리버센 SK VIEW 롯데캐슬,2025,2025-11,501,일반/국평형,중화1재정비촉진구역주택재개발정비사업조합
서울특별시,서울특별시,서초구,방배동,래미안 원페를라,2025,2025-11,482,일반/국평형,방배6구역주택재건축정비사업조합
경기도,안성시,안성시 전체,죽산면,안성 하우스토리 퍼스트시티,2025,2025-11,474,일반/국평형,한국투자부동산신탁 주식회사
경상북도,영주시,영주시 전체,휴천동,영주 아이파크,2025,2025-11,428,일반/국평형,교보자산신탁(주)
경기도,광명시,광명시 전체,광명2동,광명 센트럴 아이파크,2025,2025-11,425,일반/국평형,광명제4알구역 주택재개발정비사업
강원특별자치도,원주시,원주시 전체,판부면,e편한세상 원주 프리모원(1회차),2025,2025-11,350,일반/국평형,대한토지신탁(주)
대구광역시,대구광역시,동구,신천동,e편한세상 동대구역 센텀스퀘어,2025,2025-11,322,일반/국평형,케이비부동산신탁(주)
서울특별시,서울특별시,은평구,신사동,새절역 두산위브 트레지움,2025,2025-11,235,일반/국평형,신사1구역주택재건축정비사업조합
강원특별자치도,원주시,원주시 전체,판부면,e편한세상 원주 프리모원(2회차),2025,2025-11,222,일반/국평형,대한토지신탁(주)
경기도,성남시,분당구,판교대장지구,판교TH212,2025,2025-11,212,일반/국평형,(주)하이아트
충청북도,제천시,제천시 전체,신백동,제천 신백 선광로즈웰아파트 우선 분양전환 후 잔여세대,2025,2025-11,182,일반/국평형,선광건설 주식회사
서울특별시,서울특별시,강남구,청담동,청담 르엘,2025,2025-11,149,일반/국평형,청담삼익아파트주택재건축정비사업조합
전라북도,임실군,임실군 전체,임실읍,임실 고운라피네 더 퍼스트,2025,2025-11,129,일반/국평형,고운주택(주)
충청남도,천안시,서북구,한들1로,천안 백석 중흥S-클래스 우선 분양전환 후 잔여세대,2025,2025-11,116,일반/국평형,세흥건설(주)
대구광역시,대구광역시,수성구,범어동,대구 범어 2차 아이파크,2025,2025-11,92,일반/국평형,우방범어타운2차주택재건축정비사업조합
서울특별시,서울특별시,서대문구,남가좌동,DMC 가재울 아이파크,2025,2025-11,92,일반/국평형,가재울8재정비촉진구역 재개발정비사업조합
광주광역시,광주광역시,광산구,송도로,송정공원역 대라수 우선 분양전환 후 잔여세대,2025,2025-11,37,일반/국평형,대라주택건설(주)
울산광역시,울산광역시,울주군,청량읍,문수데시앙2단지 공가세대 일반공급,2025,2025-11,27,일반/국평형,울산광역시도시공사
경기도,용인시,기흥구,동백동,동백호수공원 두산위브더제니스(조합원 취소분),2025,2025-11,18,일반/국평형,용인동백동지역주택조합
경기도,부천시,부천시 전체,괴안동,부천괴안 B-1블록 신혼희망타운(공공분양) 추가모집,2025,2025-11,1,일반/국평형,한국토지주택공사 인천지역본부
부산광역시,부산광역시,강서구,에코델타시티,에코델타시티 푸르지오 린,2025,2025-10,886,일반/국평형,코리아신탁(주)
강원도,원주시,원주시 전체,관설동,원주 동문 디 이스트,2025,2025-10,873,일반/국평형,관설개발 주식회사
강원특별자치도,춘천시,춘천시 전체,소양로2가,더샵 소양스타리버,2025,2025-10,855,일반/국평형,춘천소양촉진2구역 재건축정비사업조합
경상북도,포항시,남구,구룡포읍,포항 푸르지오 마린시티,2025,2025-10,678,일반/국평형,대한토지신탁(주)
충청남도,천안시,서북구,두정동,천안 롯데캐슬 더 두정,2025,2025-10,584,일반/국평형,(주)무궁화신탁
전라북도,군산시,군산시 전체,내흥동,군산 신역세권 예다음,2025,2025-10,569,일반/국평형,(주)영무건설
경기도,의왕시,의왕시 전체,고천동,의왕고천지구 대방 디에트르 센트럴(B1BL),2025,2025-10,492,일반/국평형,대방이엔씨 주식회사
대구광역시,대구광역시,동구,신천동,더 팰리스트 데시앙,2025,2025-10,418,일반/국평형,한국자산신탁(주)
